PCP,TMPMX,TMPMN,SOLAR,RH,WIND,DewTmp,
0,28.142,10.848,26.918,0.61,2.14,0,
0,30.79,10.059,27.326,0.499,1.902,0,
0.00E+00,32.782,11.621,27.4,0.561,1.384,0,
0.00E+00,30.001,16.582,27.123,0.558,2.537,0,
0,32.653,14.676,26.941,0.463,2.521,0,
0,30.798,18.076,27.059,0.365,3.608,0,
2.276,26.388,15.883,13.059,0.605,3.348,0,
6.733,31.953,17.671,19.083,0.794,3.915,0,
2.843,30.896,20.081,24.655,0.636,4.689,0,
5.39,26.552,16.886,12.204,0.824,2.775,0,
0.007,30.546,15.867,25.562,0.699,2.641,0,
0.103,28.633,15.563,24.87,0.659,2.789,0,
2.872,25.726,13.665,24.83,0.72,2.493,0,
7.182,25.092,17.703,24.428,0.87,2.119,0,
0.755,32.303,12.638,23.845,0.703,0.827,0,
7.969,26.832,15.53,25.324,0.766,1.834,0,
5.615,29.634,16.597,27.454,0.815,1.837,0,
6.739,28.996,16.526,26.422,0.753,1.787,0,
0.494,32.243,15.408,22.089,0.735,1.38,0,
0.419,34.228,18.123,18.028,0.678,1.884,0,
6.561,32.857,18.517,18.916,0.719,1.617,0,
23.092,27.251,15.633,24.819,0.861,1.533,0,
5.414,31.71,17.712,24.702,0.815,1.665,0,
0.336,35.971,20.655,27.214,0.611,2.802,0,
0,34.641,20.508,25.332,0.497,3.797,0,
2.163,32.248,20.466,22.28,0.657,3.739,0,
0.185,34.683,20.64,26.522,0.632,3.638,0,
4.436,33.522,21.696,26.471,0.61,2.248,0,
4.758,34.706,19.478,21.212,0.732,2.784,0,
5.96,29.825,20.539,21.261,0.818,2.887,0,
9.812,29.895,19.657,26.245,0.808,2.949,0,
5.157,31.748,19.883,27.065,0.728,4.377,0,
0.154,33.481,22.29,25.42,0.588,5.578,0,
4.377,30.388,22.062,21.895,0.715,5.106,0,
11.433,27.819,20.556,11.871,0.794,3.227,0,
11.694,28.826,17.943,22.172,0.847,2.479,0,
6.791,30.83,20.339,25.657,0.814,2.182,0,
1.847,33.247,20.363,26.239,0.739,3.74,0,
2.36E+00,31.397,21.088,27.745,0.635,3.56,0,
1.466,34.023,19.499,20.971,0.742,2.329,0,
4.127,30.386,16.536,26.164,0.625,3.955,0,
0,31.533,15.607,29.99,0.482,2.507,0,
0,32.396,14.795,30.155,0.475,2.221,0,
0,32.853,18.577,21.456,0.509,2.265,0,
2.26E+00,33.34,19.776,24.021,0.62,2.324,0,
8.974,29.873,20.654,9.46,0.822,2.013,0,
27.117,29.103,20.967,17.798,0.894,3.554,0,
22.795,26.319,21.125,19.321,0.942,2.655,0,
87.115,29.484,22.628,13.004,0.916,1.66,0,
14.184,30.068,22.631,22.903,0.893,1.438,0,
1.016,37.136,21.018,20.592,0.73,1.294,0,
0.645,36.412,21.979,15.335,0.661,1.803,0,
13.568,33.692,20.144,21.393,0.843,1.942,0,
5.589,34.403,21.905,27.946,0.793,1.718,0,
4.031,37.702,20.644,27.153,0.702,1.34,0,
0,36.235,22.572,28.284,0.662,2.469,0,
0.007,34.614,25.117,18.989,0.634,4.669,0,
0.041,35.874,23.382,28.531,0.619,3.077,0,
0.872,36.569,22.944,28.17,0.647,3.242,0,
4.065,38.067,23.731,28.012,0.671,2.238,0,
6.856,34.806,21.959,17.889,0.733,1.183,0,
0,36.188,21.658,27.658,0.59,2.357,0,
0,34.079,20.859,29.764,0.462,3.807,0,
0,36.326,19.567,29.081,0.388,2.066,0,
0,35.911,20.837,29.423,0.383,3.177,0,
0,33.982,20.981,26.264,0.485,3.374,0,
19.157,30.029,22.635,11.755,0.793,4.048,0,
0.802,34.539,19.04,27.643,0.703,2.316,0,
2.638,35.978,22.141,21.954,0.621,2.1,0,
5.727,37.769,21.768,25.798,0.72,2.715,0,
0,37.049,24.813,23.074,0.546,4.227,0,
0,37.567,25.746,16.201,0.533,5.004,0,
0,37.295,24.609,25.498,0.519,4.418,0,
0.161,35.96,24.464,22.795,0.598,4.258,0,
14.62,31.735,23.362,24.891,0.803,3.678,0,
16.534,28.694,22.595,23.099,0.878,3.405,0,
5.116,33.255,23.056,12.633,0.749,2.898,0,
0,36.821,25.032,22.54,0.564,4.178,0,
0.00E+00,37.466,24.467,24.108,0.513,4.256,0,
7.63,35.432,25.116,23.412,0.639,3.184,0,
1.102,31.968,18.688,27.79,0.545,2.591,0,
0,36.219,18.362,27.892,0.39,1.86,0,
0.058,34.748,22.552,17.336,0.455,3.088,0,
16.063,34.984,22.538,12.456,0.688,3.847,0,
0.093,38.125,24.344,25.13,0.536,4.539,0,
0.718,36.698,23.301,24.213,0.561,3.18,0,
0,33.933,21.217,17.637,0.499,2.42,0,
0,34.257,21.18,17.366,0.559,1.534,0,
0,35.289,21.902,17.459,0.548,1.736,0,
6.113,34.122,22.156,24.802,0.697,2.15,0,
12.531,33.092,22.472,26.967,0.793,2.245,0,
0.68,37.871,22.206,27.636,0.558,2.229,0,
0,37.584,23.418,22.453,0.433,2.478,0,
0.00E+00,38.066,23.602,13.827,0.475,1.976,0,
0.929,38.122,24.613,13.409,0.539,2.033,0,
0,40.796,24.116,18.164,0.446,1.784,0,
0.783,38.67,26.925,16.594,0.408,2.332,0,
3.286,40.018,23.448,23.605,0.54,2.315,0,
0.164,37.482,25.476,18.47,0.463,2.727,0,
0,40.112,25.572,24.102,0.431,2.302,0,
0.048,40.052,26.532,25.723,0.412,2.78,0,
0,40.769,25.144,26.103,0.347,2.614,0,
0,39.368,24.153,12.967,0.419,1.748,0,
7.381,36.947,23.311,13.467,0.669,1.289,0,
2.264,36.607,24.666,9.427,0.657,2.536,0,
0,38.952,26.121,24.101,0.431,3.384,0,
0.194,38.536,26.413,15.534,0.455,2.83,0,
5.397,36.702,24.148,11.204,0.643,1.757,0,
7.395,41.925,22.194,20.553,0.661,1.475,0,
4.113,38.768,25.025,15.569,0.676,1.961,0,
4.395,38.101,26.531,12.176,0.552,3.273,0,
0,37.717,28.326,19.141,0.417,3.735,0,
0,39.818,26.718,25.358,0.424,3.978,0,
0,40.457,26.175,25.829,0.402,4.108,0,
0,40.943,26.826,25.593,0.375,3.804,0,
0,41.471,27.672,24.179,0.348,2.756,0,
0.00E+00,40.493,25.271,24.862,0.325,2.496,0,
0,40.878,25.861,25.101,0.338,3.12,0,
0.287,38.079,26.786,16.626,0.379,2.883,0,
0,38.742,26.377,17.941,0.404,2.87,0,
0,39.257,24.369,9.276,0.401,1.713,0,
4.128,36.451,23.402,20.128,0.551,2.223,0,
0,38.142,28.075,22.703,0.387,3.832,0,
0,38.249,26.125,21.064,0.442,4.39,0,
1.54,34.46,24.185,13.844,0.604,3.206,0,
1.986,31.346,19.434,13.491,0.637,1.815,0,
0,33.667,19.542,12.857,0.55,1.797,0,
14.849,28.964,22.139,17.393,0.801,1.768,0,
4.568,25.898,19.566,9.94,0.843,1.676,0,
0.076,33.572,19.452,22.886,0.593,2.584,0,
0,34.297,15.696,24.646,0.328,2.062,0,
0,36.48,17.373,23.896,0.364,1.692,0,
0,36.471,19.302,21.98,0.417,1.905,0,
0,36.504,19.496,21.963,0.365,2.053,0,
0,34.433,22.064,10.13,0.394,2.39,0,
2.302,32.807,23.438,9.218,0.495,2.021,0,
1.42,34.551,18.93,20.776,0.681,1.574,0,
0.053,39.362,19.568,16.854,0.536,1.475,0,
0.615,35.537,21.857,12.735,0.548,2.83,0,
0.024,36.301,17.665,17.965,0.688,1.932,0,
0,35.977,19.462,20.653,0.629,2.248,0,
0.338,37.555,21.557,20.3,0.512,2.058,0,
0.786,37.237,23.662,18.928,0.579,3.356,0,
19.811,33.231,22.705,7.964,0.783,3.491,0,
14.792,35.788,22.635,19.56,0.739,4.619,0,
0.954,37.275,23.568,20.623,0.653,3.13,0,
16.016,31.135,23.187,10.606,0.829,3.047,0,
0.404,29.839,17.529,17.426,0.68,2.667,0,
0,33.026,14.384,22.11,0.513,1.209,0,
0,29.908,15.151,21.794,0.446,2.103,0,
0,26.96,14.958,22.21,0.496,2.99,0,
0,28.455,13.47,22.058,0.491,2.025,0,
0,33.464,13.561,21.581,0.524,1.344,0,
0,32.64,17.718,21.035,0.453,2.281,0,
0,30.482,18.308,19.545,0.51,2.523,0,
4.295,30.169,19.538,16.9,0.634,2.83,0,
2.38E+00,33.508,20.275,18.662,0.73,2.575,0,
1.86E+00,29.663,18.488,20.691,0.645,3.974,0,
0,27.181,13.859,21.295,0.385,3.878,0,
0,30.746,11.583,21.251,0.385,1.864,0,
0,31.604,15.296,20.69,0.321,3.037,0,
0,24.148,10.132,20.991,0.268,4.19,0,
0,25.729,7.343,20.679,0.317,1.984,0,
0,32.534,12.313,20.278,0.299,2.991,0,
0,25.939,14.021,20.625,0.256,4.048,0,
0,26.877,8.838,20.341,0.26,2.246,0,
0,30.008,12.224,19.804,0.294,4.057,0,
0,31.497,18.853,19.191,0.47,5.503,0,
0,31.374,16.042,19.327,0.507,2.85,0,
0,22.664,10.012,19.045,0.506,3.806,0,
0.01,21.993,8.573,18.937,0.623,2.872,0,
0,24.389,8.332,19.437,0.494,2.294,0,
0,25.788,9.661,18.419,0.28,3.014,0,
0,26.288,12.007,18.013,0.516,3.463,0,
0.024,27.627,17.983,14.88,0.66,4.24,0,
1.789,27.653,15.472,16.752,0.659,2.751,0,
0.882,29.252,15.25,12.225,0.63,2.081,0,
19.829,22.259,16.01,6.769,0.857,2.602,0,
8.111,20.493,10.694,15.048,0.763,4.234,0,
0,19.838,6.844,18.217,0.424,3.336,0,
0,21.36,8.282,12.023,0.326,3.764,0,
9.076,18.113,15.392,2.261,0.717,3.8,0,
3.886,22.6,15.262,8.558,0.868,3.072,0,
5.028,21.658,16.484,5.932,0.921,1.693,0,
2.726,25.653,18.106,15.717,0.778,4.287,0,
0,20.647,11.503,16.927,0.576,3.588,0,
0,23.495,6.266,16.974,0.453,1.78,0,
0,26.053,13.444,16.285,0.525,4.896,0,
0,27.884,17.194,15.699,0.614,4.947,0,
0.007,26.739,17.037,15.019,0.635,4.845,0,
0,26.876,15.217,15.852,0.637,3.759,0,
0,27.237,15.112,14.071,0.571,2.545,0,
0,29.229,15.48,15.261,0.511,1.735,0,
0,29.836,14.553,15.498,0.594,1.784,0,
0,23.869,17.16,15.767,0.536,3.99,0,
0,20.999,8.12,15.838,0.341,3.234,0,
0,22.898,8.851,11.866,0.344,4.103,0,
5.819,19.388,16.532,3.711,0.783,4.242,0,
26.659,17.296,9.749,1.265,0.948,3.53,0,
7.224,11.73,3.985,14.377,0.736,6.3,0,
0,14.464,0.126,15.738,0.585,1.856,0,
0.00E+00,16.156,1.709,15.563,0.618,2.018,0,
0,18.197,4.741,15.224,0.563,2.953,0,
0.105,19.479,8.735,11.978,0.729,3.884,0,
3.711,23.4,14.776,7.117,0.831,6.248,0,
32.945,18.689,11.407,3.622,0.939,2.922,0,
1.14,15.052,3.886,13.634,0.753,2.98,0,
0.007,17.616,6.832,11.198,0.714,3.138,0,
4.429,12.268,4.999,12.675,0.817,4.124,0,
0,16.143,3.699,14.136,0.694,2.127,0,
0,16.965,5.162,14.01,0.648,3.299,0,
1.045,15.649,8.847,2.501,0.801,5.507,0,
6.085,20.712,15.779,5.169,0.922,3.492,0,
3.5,19.972,18.372,2.906,0.912,4.746,0,
65.705,18.881,8.095,2.121,0.924,5.453,0,
1.622,10.34,7.537,2.097,0.914,3.103,0,
3.164,10.115,7.17,2.592,0.932,2.827,0,
0.179,9.533,1.886,12.486,0.777,4.281,0,
0,12.899,1.831,10.626,0.686,2.26,0,
0,12.838,3.054,12.924,0.682,2.638,0,
0,11.467,2.006,13.44,0.727,3.48,0,
0,16.21,1.864,13.169,0.733,2.776,0,
0,20.728,9.531,12.994,0.733,3.807,0,
0,19.333,7.89,12.893,0.587,2.148,0,
0.182,16.644,9.528,4.326,0.738,4.402,0,
21.482,17.228,15.569,1.369,0.911,5.265,0,
1.267,16.53,13.112,7.54,0.907,3.182,0,
0.209,18.57,10.617,12.039,0.82,2.922,0,
0,14.894,5.686,12.943,0.649,2.34,0,
0,18.053,5.61,12.66,0.73,1.668,0,
0,17.763,10.08,12.597,0.751,3.011,0,
0,15.581,6.882,12.493,0.578,3.937,0,
10.307,9.842,4.908,1.587,0.729,4.908,0,
20.562,5.969,4.554,0.456,0.945,4.994,0,
1.105,5.298,-2.028,11.547,0.729,6.126,0,
0,7.636,-2.292,12.943,0.594,2.084,0,
0,10.283,-2.064,11.813,0.608,2.44,0,
2.211,7.683,3.804,4.108,0.741,4.03,0,
43.53,16.065,6.355,0.912,0.945,5.813,0,
3.934,13.56,5.767,6.219,0.854,3.991,0,
0.003,10.487,3.671,7.791,0.875,2.063,0,
0.388,15.04,6.668,11.901,0.876,2.969,0,
0.812,12.139,8.212,3.166,0.922,4.951,0,
18.515,20.306,11.662,0.933,0.945,5.777,0,
21.125,10.46,6.33,0.544,0.933,4.607,0,
29.031,7.086,5.509,0.684,0.955,4.178,0,
2.582,6.951,0.586,7.497,0.885,4.007,0,
0,5.455,-0.272,12.604,0.706,4.712,0,
0,7.418,-1.355,12.617,0.726,4.188,0,
0,7.732,-0.469,7.967,0.85,3.713,0,
1.243,10.922,5.428,3.39,0.92,4.224,0,
0.146,7.112,-0.893,11.042,0.738,5.102,0,
0.00E+00,5.842,-1.396,9.875,0.668,3.392,0,
2.434,6.324,1.079,9.813,0.84,1.741,0,
0.264,6.488,1.682,8.238,0.89,2.553,0,
0,4.515,-2.648,9.888,0.611,3.823,0,
4.494,1.729,-2.942,1.53,0.691,5.408,0,
10.533,-1.63,-5.543,7.762,0.887,4.602,0,
0.199,0.88,-5.984,10.355,0.654,3.391,0,
0,2.859,-4.288,11.358,0.643,2.685,0,
0.021,4.509,-6.37,13.002,0.727,2.322,0,
0,8.501,-4.328,13.427,0.682,3.413,0,
1.509,13.651,3.591,6.711,0.848,6.624,0,
0,7.309,-3.566,13.307,0.57,5.046,0,
0,8.272,-2.704,13.262,0.559,3.162,0,
0,12.77,-1.009,13.677,0.807,3.633,0,
5.285,12.114,7.276,3.026,0.902,6.25,0,
2.63E+00,17.264,11.83,10.004,0.869,4.628,0,
0.179,13.98,6.827,7.438,0.874,3.63,0,
1.287,17.655,10.223,13.189,0.796,4.122,0,
0,11.163,1.311,12.891,0.582,5.157,0,
0,7.613,-2.123,14.43,0.68,3.068,0,
0,10.798,-3.128,14.598,0.582,2.591,0,
0,14.246,0.628,14.587,0.582,4.372,0,
0,9.419,4.08,14.016,0.608,5.439,0,
0,5.362,0.601,15.209,0.56,5.344,0,
0,10.445,-2.845,14.954,0.443,4.096,0,
0,14.608,-2.767,14.867,0.526,2.274,0,
0,17.113,5.047,14.776,0.631,5.163,0,
0.003,17.992,8.951,12.939,0.764,6.46,0,
2.157,17.15,13.661,6.811,0.805,7.184,0,
1.583,18.08,15.536,2.364,0.834,6.225,0,
0.814,20.311,15.891,5.27,0.847,4.005,0,
4.355,17.79,1.383,2.866,0.894,4.482,0,
1.301,6.307,2.624,2.987,0.889,2.32,0,
1.507,5.714,-1.494,8.08,0.822,5.823,0,
1.15,3.64,1.752,6.209,0.705,4.77,0,
0.021,4.095,-5.672,15.421,0.509,3.932,0,
1.559,5.636,-2.632,10.777,0.651,3.913,0,
0.154,11.944,0.732,13.85,0.804,2.272,0,
0.151,11.448,3.412,8.438,0.864,2.362,0,
0.661,12.206,2.882,4.377,0.892,2.781,0,
9.91,9.838,-6.303,15.467,0.717,7.168,0,
0,12.418,-5.909,17.023,0.341,2.947,0,
0,15.545,0.145,17.256,0.7,3.902,0,
1.981,19.632,10.261,11.05,0.748,7.665,0,
0,12.078,0.543,17.364,0.551,4.774,0,
0,18.489,1.972,17.497,0.487,4.976,0,
1.536,13.92,10.351,3.313,0.846,4.307,0,
43.214,13.697,10.022,0.774,0.968,2.537,0,
4.86,11.495,4.633,7.301,0.862,4.84,0,
0.003,14.845,2.92,17.462,0.707,2.811,0,
0,18.714,1.791,18.007,0.658,2.518,0,
0,19.195,9.253,18.493,0.544,6.557,0,
0.479,15.419,8.105,18.284,0.66,5.664,0,
0,14.492,1.953,18.155,0.616,2.719,0,
0,18.147,3.84,18.621,0.568,1.994,0,
0,18.446,6.489,14.035,0.665,2.972,0,
0,22.308,12.187,15.026,0.777,3.621,0,
0.007,22.69,8.506,18.347,0.764,2.16,0,
0.22,20.445,11.889,16.261,0.82,2.455,0,
2.226,19.982,10.673,6.463,0.887,3.977,0,
9.677,18.164,15.083,2.482,0.899,5.763,0,
2.331,16.538,4.142,17.277,0.809,5.602,0,
0.093,13.096,0.779,18.685,0.748,3.502,0,
0.082,17.214,4.589,15.819,0.85,2.605,0,
0,17.6,2.764,20.232,0.795,2.624,0,
0,21.961,8.042,20.181,0.669,4.402,0,
8.01,17.679,10.701,4.219,0.85,5.022,0,
0.46,16.133,4.793,18.86,0.683,3.562,0,
0,21.513,4.044,21.198,0.595,3.173,0,
0,24.639,11.697,20.198,0.611,6.808,0,
5.984,20.919,8.516,21.577,0.678,5.057,0,
0,11.918,1.278,20.258,0.544,3.994,0,
0,10.727,-2.273,22.357,0.445,4.408,0,
0,16.98,-1.64,22.409,0.443,1.921,0,
0,16.885,5.123,17.544,0.54,3.233,0,
15.879,12.674,8.66,4.398,0.685,3.584,0,
7.189,8.962,2.044,11.328,0.812,5.857,0,
0,15.477,-0.575,21.869,0.622,3.223,0,
0,22.332,6.44,22.894,0.525,4.222,0,
0,23.965,9.399,23.106,0.498,5.156,0,
0,22.377,10.15,22.983,0.686,4.863,0,
1.885,19.962,15.02,5.187,0.83,5.309,0,
0.69,23.668,16.677,15.048,0.855,5.774,0,
11.879,24.272,9.82,23.385,0.651,3.324,0,
0,23.002,8.213,23.352,0.494,2.714,0,
0,22.013,8.257,19.198,0.521,3.426,0,
0.373,26.039,15.485,10.636,0.681,5.524,0,
16.452,22.878,5.104,2.357,0.805,6.518,0,
0.659,15.473,0.862,18.947,0.711,3.571,0,
3.485,15.13,8.222,4.234,0.933,3.351,0,
12.842,19.387,15.567,4.428,0.947,4.619,0,
12.054,23.031,6.418,22.539,0.689,3.832,0,
0,24.243,9.962,24.857,0.568,3.509,0,
0,27.564,14.011,24.655,0.588,4.039,0,
0.812,24.857,19.388,9.571,0.843,5.097,0,
3.65,23.701,9.489,24.25,0.548,4.401,0,
0,27.765,5.406,25.296,0.587,1.328,0,
0,27.068,11.553,23.132,0.554,2.291,0,
0,24.468,13.797,16.242,0.61,2.064,0,
4.693,21.058,6.529,7.488,0.795,6.048,0,
0.393,14.971,4.238,14.624,0.531,5.77,0,
0.026,21.861,6.784,25.03,0.537,4.787,0,
0,26.309,8.627,25.924,0.643,2.006,0,
0,27.751,9.108,25.417,0.583,1.796,0,
0,24.133,12.566,13.93,0.653,2.585,0,
1.449,25.602,10.693,19.9,0.796,3.271,0,
5.795,22.738,13.599,8.269,0.829,3.451,0,
1.722,23.159,11.29,23.9,0.73,4.381,0,
0.06,22.508,4.489,27.206,0.64,2.894,0,
0,27.907,10.046,26.76,0.567,3.76,0,
0,30.439,14.899,26.209,0.579,4.659,0,
0.158,30.906,19.05,21.219,0.574,4.62,0,
0,26.931,17.007,26.35,0.556,3.276,0,
0,27.609,9.448,27.525,0.568,3.458,0,
0.014,23.993,15.196,27.536,0.548,4.749,0,
0,27.689,8.758,27.505,0.66,3.058,0,
0,23.485,8.886,28.097,0.452,4.48,0,
0,26.362,9.472,27.086,0.466,2.614,0,
2.681,24.109,14.07,13.459,0.583,3.716,0,
27.292,20.384,11.853,8.565,0.865,3.023,0,
0.033,26.76,9.811,26.032,0.67,2.295,0,
0.467,26.341,11.488,21.504,0.571,3.951,0,
0.264,25.303,14.59,26.833,0.651,4.434,0,
0,25.194,11.464,28.258,0.522,3.65,0,
0,28.672,11.105,28.249,0.584,2.061,0,
0,30.329,14.388,25.753,0.508,2.561,0,
0,30.082,15.919,26.785,0.571,4.707,0,
2.444,31.502,20.031,14.204,0.712,5.768,0,
0.481,32.463,20.591,19.971,0.727,3.148,0,
0,31.479,12.667,28.816,0.429,2.36,0,
0,31.066,16.765,22.516,0.421,1.916,0,
1.507,29.231,16.121,20.952,0.679,2.658,0,
0,31.658,14.924,27.472,0.515,2.147,0,
0,30.963,16.934,28.798,0.48,3.16,0,
0,32.226,16.884,29.152,0.426,3.809,0,
0.603,28.824,18.322,9.664,0.626,2.02,0,
0,34.561,14.404,26.666,0.604,1.521,0,
0,33.749,17.063,28.971,0.45,2.014,0,
0,32.895,17.625,24.183,0.48,2.604,0,
0,32.361,18.639,27.34,0.437,3.063,0,
12.286,29.721,18.375,21.553,0.657,2.839,0,
0.144,25.946,15.076,14.183,0.582,4.13,0,
0.00E+00,29.129,15.69,24.601,0.454,4.436,0,
0.481,25.458,16.995,8.414,0.647,2.978,0,
0.021,29.82,14.057,27.257,0.614,2.916,0,
0,29.345,11.621,30.001,0.371,2.875,0,
0,31.153,10.499,30.66,0.367,2.623,0,
0,31.809,14.809,29.892,0.416,3.603,0,
0,31.61,17.549,25.226,0.546,4.015,0,
1.13,31.41,19.974,27.012,0.588,4.288,0,
0.474,34.031,20.445,26.973,0.575,4.12,0,
1.466,31.952,20.406,21.902,0.532,3.154,0,
4.183,31.891,19.742,25.923,0.611,2.526,0,
15.444,27.939,18.773,20.25,0.845,2.855,0,
9.436,30.397,18.207,27.542,0.673,3.409,0,
0,31.145,13.845,30.032,0.421,2.83,0,
0,35.463,16.344,29.55,0.474,1.904,0,
0,37.541,17.781,29.471,0.497,1.681,0,
0,39.64,20.553,29.329,0.435,2.585,0,
0.13,37.907,22.633,29.103,0.402,3.162,0,
0,33.8,20.796,27.706,0.389,4.229,0,
0,32.68,13.209,30.824,0.285,2.597,0,
0,34.03,15.708,30.295,0.383,2.908,0,
0,33.687,18.674,29.836,0.452,3.389,0,
0.92,32.22,19.825,12.742,0.682,2.982,0,
0.426,34.223,19.47,16.431,0.656,1.669,0,
1.281,29.099,21.876,8.169,0.584,2.098,0,
23.427,28.681,20.361,9.398,0.808,1.901,0,
1.627,35.486,20.335,13.43,0.737,1.618,0,
0,38.178,20.907,25.161,0.442,2.165,0,
0.335,38.678,23.185,13.077,0.507,2.384,0,
0.014,38.376,23.634,23.045,0.465,2.268,0,
0.364,34.587,23.426,16.937,0.449,2.534,0,
3.498,35.543,20.887,13.856,0.588,1.792,0,
16.703,30.344,20.864,23.066,0.806,2.162,0,
15.944,29.561,22.179,25.935,0.885,2.488,0,
6.63,33.947,23.629,24.76,0.819,2.097,0,
3.375,37.443,22.656,19.18,0.678,1.386,0,
24.845,32.033,23.893,22.566,0.787,1.755,0,
0.809,39.641,25.04,25.598,0.586,2.552,0,
0,39.434,26.569,28.856,0.383,3.853,0,
0,38.616,26.486,19.888,0.436,3.387,0,
0,36.429,25.996,10.013,0.525,1.52,0,
15.295,34.769,21.244,25.07,0.784,1.1,0,
14.577,36.708,21.95,25.857,0.763,1.74,0,
4.855,38.283,20.646,22.487,0.687,1.781,0,
14.22,31.123,20.533,26.231,0.793,2.1,0,
10.26,28.286,22.358,27.382,0.869,2.68,0,
12.849,28.207,20.254,23.425,0.868,2.353,0,
0.587,35.912,18.856,27.573,0.589,2.055,0,
0,38.056,21.457,22.146,0.562,1.744,0,
36.863,31.192,23.71,6.758,0.813,2.327,0,
58.337,30.201,22.846,16.201,0.894,2.616,0,
12.04,33.003,22.793,21.732,0.801,3.941,0,
0.117,36.993,25.826,27.136,0.581,3.411,0,
0,37.032,24.498,28.341,0.528,3.38,0,
0,37.523,25.732,26.29,0.56,3.811,0,
3.85E-01,36.947,26.058,11.601,0.48,2.859,0,
0.051,42.147,26.76,20.842,0.456,2.475,0,
0,43.193,26.221,21.566,0.448,2.438,0,
7.242,34.317,22.668,23.822,0.686,3.297,0,
0,33.948,20.798,27.891,0.457,2.806,0,
0,35.122,17.86,28.812,0.384,2.07,0,
0,38.108,22.655,24.993,0.334,2.174,0,
0,39.428,23.327,28.178,0.346,3.186,0,
0.391,36.928,24.111,14.064,0.437,3.124,0,
0,39.148,24.269,21.17,0.39,2.709,0,
1.167,36.472,21.957,16.664,0.462,2.423,0,
0,38.325,24.366,21.288,0.458,3.067,0,
1.655,37.285,23.744,24.711,0.527,3.253,0,
0,35.516,24.559,17.365,0.464,2.739,0,
0,35.394,24.259,13.795,0.471,2.471,0,
1.208,37.977,23.246,24.244,0.468,2.893,0,
2.304,37.271,23.84,21.757,0.573,3.272,0,
2.271,36.415,22.636,19.905,0.672,2.349,0,
4.561,37.722,22.84,15.306,0.642,2.041,0,
2.64,40.348,23.57,16.182,0.611,2.02,0,
4.245,41.217,23.378,19.269,0.615,1.202,0,
4.703,40.091,24.19,13.306,0.564,1.798,0,
0,40.702,25.761,13.907,0.49,1.767,0,
0,39.416,22.891,20.373,0.439,2.137,0,
0,36.198,23.821,24.84,0.48,3.338,0,
9.881,32.442,23.144,15.376,0.774,2.071,0,
1.71E+01,37.044,22.633,16.839,0.779,2.945,0,
0.69,37.414,25.157,16.65,0.556,2.807,0,
0.01,39.27,24.492,12.249,0.595,2.423,0,
0.148,36.965,23.76,14.601,0.593,2.308,0,
3.071,36.693,22.76,18.024,0.603,1.752,0,
8.197,32.724,25.084,22.888,0.577,2.69,0,
17.516,31.513,23.154,22.884,0.827,1.482,0,
18.165,34.758,22.543,19.85,0.781,2.367,0,
15.048,38.348,23.592,18.106,0.667,1.522,0,
13.45,40.038,24.127,16.507,0.619,2.115,0,
0.415,38.106,26.037,21.718,0.519,3.03,0,
0,40.625,26.431,13.422,0.521,2.941,0,
9.244,37.72,23.779,22.775,0.616,2.208,0,
0,39.77,19.379,24.741,0.386,2.071,0,
0,38.568,26.684,19.254,0.386,3.396,0,
0,40.241,27.011,22.972,0.331,3.79,0,
0,40.308,27.505,16.844,0.358,3.134,0,
2.532,31.622,20.771,7.259,0.788,3.711,0,
0.379,29.775,19.801,12.814,0.567,2.601,0,
0,33.499,17.565,21.07,0.385,2.146,0,
0.027,33.938,23.203,19.079,0.394,2.922,0,
13.331,30.979,23.752,21.001,0.839,1.884,0,
8.497,28.516,21.867,20.551,0.85,2.406,0,
0.247,28.923,18.459,24.366,0.553,3.626,0,
0,31.903,15.557,24.24,0.429,2.05,0,
0,32.46,16.277,23.984,0.42,2.296,0,
0,33.06,15.81,23.917,0.405,2.641,0,
0,35.355,16.363,23.58,0.396,2.791,0,
0,35.683,16.576,23.532,0.383,2.216,0,
0,34.943,19.93,23.633,0.422,2.824,0,
0.045,38.898,19.167,21.337,0.596,1.566,0,
0,37.22,22.633,22.493,0.468,3.182,0,
0,38.547,22.334,9.931,0.56,1.721,0,
0,35.947,21.955,9.921,0.521,1.882,0,
0.027,35.053,22.516,17.728,0.548,2.55,0,
0,34.365,23.367,13.914,0.579,2.426,0,
13.331,30.359,23.801,15.588,0.822,2.116,0,
1.51E+00,34.88,23.488,15.235,0.735,4.056,0,
1.895,35.043,25.672,15.659,0.57,5.981,0,
11.137,32.56,21.553,19.664,0.775,1.905,0,
1.243,36.031,24.233,21.298,0.578,3.203,0,
0,36.718,25.009,21.122,0.468,4.105,0,
0,34.45,25.978,11.565,0.478,3.581,0,
1.816,31.179,21.553,16.545,0.651,2.858,0,
0,29.312,13.729,21.23,0.649,2.743,0,
0,35.188,16.56,21.16,0.672,1.407,0,
0,35.318,17.827,20.924,0.537,1.933,0,
0,34.37,22.163,16.79,0.472,3.989,0,
7.302,29.367,21.794,13.127,0.663,2.428,0,
108.844,21.183,15.794,5.492,0.939,3.072,0,
0.076,30.005,10.26,19.117,0.736,1.299,0,
0.367,25.975,14.466,17.303,0.636,3.373,0,
0,26.528,13.284,20.005,0.457,3.273,0,
0,26.753,11.262,20.324,0.402,2.333,0,
0,24.907,12.116,19.527,0.481,2.567,0,
